trace_id	source_kind	source_id	source_path	source_anchor	source_sha256	source_summary	p2_decision	p3_catalog_class	p3_evidence_refs	p3_plan_target	open_boundary	trace_status
P3T-ONLY-ONLY-013	ONLY	ONLY-013	project-governance/current/p2/04-only-closure-matrix.md	line:31	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	无production UI；URL helper orphan	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv	P3-ONLY-CLOSURE	NOT_APPLICABLE	MAPPED_ONLY_GUARD
P3T-ONLY-ONLY-014	ONLY	ONLY-014	project-governance/current/p2/04-only-closure-matrix.md	line:32	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	openStatus enum/旧偏好候选	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-ONLY-CLOSURE|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-ONLY-ONLY-015	ONLY	ONLY-015	project-governance/current/p2/04-only-closure-matrix.md	line:33	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	无完整当前UI，旧types存在	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-ONLY-CLOSURE|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-ONLY-ONLY-016	ONLY	ONLY-016	project-governance/current/p2/04-only-closure-matrix.md	line:34	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	fallback terms/campuses/subjects让错误看似可用	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-ONLY-CLOSURE	NOT_APPLICABLE	MAPPED_ONLY_GUARD
P3T-ONLY-ONLY-017	ONLY	ONLY-017	project-governance/current/p2/04-only-closure-matrix.md	line:35	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	Playground、mock、unused SubscribeButton、dead `uiStatus/dirtyFields`、missing favicon/title	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md;06a-section-identity-summary.tsv	P3-ONLY-CLOSURE	NOT_APPLICABLE	MAPPED_ONLY_GUARD
P3T-ONLY-ONLY-018	ONLY	ONLY-018	project-governance/current/p2/04-only-closure-matrix.md	line:36	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	无	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-ONLY-CLOSURE	NOT_APPLICABLE	MAPPED_ONLY_GUARD
P3T-ONLY-ONLY-019	ONLY	ONLY-019	project-governance/current/p2/04-only-closure-matrix.md	line:37	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	无	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-ONLY-CLOSURE	NOT_APPLICABLE	MAPPED_ONLY_GUARD
P3T-ONLY-ONLY-020	ONLY	ONLY-020	project-governance/current/p2/04-only-closure-matrix.md	line:38	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	n/a	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md	P3-ONLY-CLOSURE	NOT_APPLICABLE	MAPPED_ONLY_GUARD
P3T-ONLY-ONLY-021	ONLY	ONLY-021	project-governance/current/p2/04-only-closure-matrix.md	line:39	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	不分叉普通UI	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-ONLY-CLOSURE	NOT_APPLICABLE	MAPPED_ONLY_GUARD
P3T-ONLY-ONLY-022	ONLY	ONLY-022	project-governance/current/p2/04-only-closure-matrix.md	line:40	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	DataFetchCard显示crawler/job log	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-ONLY-CLOSURE|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-ONLY-ONLY-023	ONLY	ONLY-023	project-governance/current/p2/04-only-closure-matrix.md	line:41	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	旧设计把Save与Share/URL并列；无production PresetManager	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md	P3-ONLY-CLOSURE	NOT_APPLICABLE	MAPPED_ONLY_GUARD
P3T-ONLY-ONLY-024	ONLY	ONLY-024	project-governance/current/p2/04-only-closure-matrix.md	line:42	5220D912228BCB636F179A8C3FE4E3B1A32E1603CED90ED10FF30C7917C34DDD	旧preset filter control/state候选	P2_APPROVED_BASELINE	ONLY_CLOSURE	00-p3-charter-and-preflight.md	P3-ONLY-CLOSURE	NOT_APPLICABLE	MAPPED_ONLY_GUARD
P3T-REUSE-R-BE-001	REUSE	R-BE-001	project-governance/current/p2/05-reuse-and-port-matrix.md	line:39	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	config contract	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-REUSE-R-BE-002	REUSE	R-BE-002	project-governance/current/p2/05-reuse-and-port-matrix.md	line:40	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	SQLite lifecycle/WAL/FK	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-BE-003	REUSE	R-BE-003	project-governance/current/p2/05-reuse-and-port-matrix.md	line:41	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	contract/observability	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-REUSE-R-BE-004	REUSE	R-BE-004	project-governance/current/p2/05-reuse-and-port-matrix.md	line:42	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	validation/pagination normalizers	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-BE-005	REUSE	R-BE-005	project-governance/current/p2/05-reuse-and-port-matrix.md	line:43	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	SQL/query/parameter binding/sort/same-section skeleton	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-BE-006	REUSE	R-BE-006	project-governance/current/p2/05-reuse-and-port-matrix.md	line:44	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	dynamic dictionary SQL	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-BE-007	REUSE	R-BE-007	project-governance/current/p2/05-reuse-and-port-matrix.md	line:45	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	field discovery/validation hints	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-BE-008	REUSE	R-BE-008	project-governance/current/p2/05-reuse-and-port-matrix.md	line:46	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	none beyond stub surface	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-BE-009	REUSE	R-BE-009	project-governance/current/p2/05-reuse-and-port-matrix.md	line:47	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	readiness/error contract	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-REUSE-R-BE-010	REUSE	R-BE-010	project-governance/current/p2/05-reuse-and-port-matrix.md	line:48	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	job state/mutex/error ideas	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-BE-011	REUSE	R-BE-011	project-governance/current/p2/05-reuse-and-port-matrix.md	line:49	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	composite key与限制fixture	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;06a-section-identity-summary.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-LOCAL-IMPLEMENTATION|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-REUSE-R-BE-012	REUSE	R-BE-012	project-governance/current/p2/05-reuse-and-port-matrix.md	line:50	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	event fields	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-REUSE-R-BE-013	REUSE	R-BE-013	project-governance/current/p2/05-reuse-and-port-matrix.md	line:51	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	protocol/runtime	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-LOCAL-IMPLEMENTATION|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-REUSE-R-BE-014	REUSE	R-BE-014	project-governance/current/p2/05-reuse-and-port-matrix.md	line:52	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	mail product	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-REUSE-R-BE-015	REUSE	R-BE-015	project-governance/current/p2/05-reuse-and-port-matrix.md	line:53	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	generic algorithm	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-DAT-001	REUSE	R-DAT-001	project-governance/current/p2/05-reuse-and-port-matrix.md	line:59	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	endpoint/term/timeout/error/retry-hint	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-DAT-002	REUSE	R-DAT-002	project-governance/current/p2/05-reuse-and-port-matrix.md	line:60	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	data model/field extraction/stable hash	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-DAT-003	REUSE	R-DAT-003	project-governance/current/p2/05-reuse-and-port-matrix.md	line:61	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	algorithm	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-DAT-004	REUSE	R-DAT-004	project-governance/current/p2/05-reuse-and-port-matrix.md	line:62	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	transactional/staging/upsert/hash/summary/open reconcile	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-DAT-005	REUSE	R-DAT-005	project-governance/current/p2/05-reuse-and-port-matrix.md	line:63	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	named migrations/checksum/transaction	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-DAT-006	REUSE	R-DAT-006	project-governance/current/p2/05-reuse-and-port-matrix.md	line:64	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	schema	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05a-delivery-raw-values.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-DAT-007	REUSE	R-DAT-007	project-governance/current/p2/05-reuse-and-port-matrix.md	line:65	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	schema	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-DAT-008	REUSE	R-DAT-008	project-governance/current/p2/05-reuse-and-port-matrix.md	line:66	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	algorithm/runtime	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-REUSE-R-DAT-009	REUSE	R-DAT-009	project-governance/current/p2/05-reuse-and-port-matrix.md	line:67	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	product semantics	P2_APPROVED_BASELINE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-LOCAL-IMPLEMENTATION|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-REUSE-R-DAT-010	REUSE	R-DAT-010	project-governance/current/p2/05-reuse-and-port-matrix.md	line:68	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	tests/fixtures	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-REUSE-R-DAT-011	REUSE	R-DAT-011	project-governance/current/p2/05-reuse-and-port-matrix.md	line:69	2C38529B792798B289E515306A39F3E232B8AB3FEC3CAF4F9AC3341C360A806C	tests	P2_APPROVED_BASELINE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
